9.499 8.183 10.834 9.606 13.411 11.714 13.467 13.955 10.76 12.251 13.232 11.663 13.201 11.489 13.27 13.781 13.377 13.519 13.665 12.349 13.214 13.253 12.927 11.07 12.203 13.461 13.638 13.335 11.607 12.972 14.589 14.603 13.395 13.358 13.137 13.564 13.194 8.535 11.459 13.444 12.836 14.426 14.73 15.217 14.464 14.455 14.748 14.587 14.565 16.231 17.06 17.593 17.488 15.718 14.814 15.603 14.872 14.852 16.28 16.377 14.387 16.131 17.973 19.059 18.884 18.216 18.25 18.926 14.799 18.729 17.974 15.694 17.085 16.721 16.346 18.079 17.137 15.567 16.386 14.428 17.195 15.917 16.264 13.664 16.499 16.185 15.333 17.301 16.947 14.232 16.472 17.508 16.994 16.5 14.149 16.563 17.725 16.384 16.889 16.181 14.563 14.01 16.081 15.613 16.06 15.224 17.707 18.609 17.168 16.273 14.384 17.161 17.154 15.71 16.437 17.699 17.106 17.342 17.046 15.929 16.793 16.787 14.558 16.467 15.866 16.694 16.788 15.386 15.006 16.125 13.192 16.011 15.564 15.39 17.042 17.607 16.657 16.269 15.814 17.75 17.836 16.893 15.216 15.97 16.82 14.826 14.454 15.547 15.764 16.777 1
9.278 7.987 8.541 7.329 8.197 9.392 10.489 6.348 7.936 9.442 9.917 9.587 8.493 10.6 10.226 9.446 9.747 10.149 11.089 10.444 9.539 9.964 11.722 9.437 7.607 11.744 11.942 12.737 12.353 9.634 10.546 9.732 9.978 11.878 10.816 10.708 11.75 11.818 12.192 9.608 10.511 9.561 10.777 11.744 11.097 10.942 12.374 12.349 11.951 12.669 11.806 10.663 13.783 14.913 14.454 15.074 15.183 11.975 12.016 11.901 13.38 13.563 13.14 11.844 12.41 12.784 12.02 14.408 14.476 13.935 10.882 12.321 14.188 13.83 13.399 14.393 14.579 15.543 14.617 14.259 13.973 13.761 17.338 17.619 15.891 14.88 14.502 12.782 10.853 15.122 15.258 15.806 14.968 13.235 11.856 15.437 15.92 16.825 18.364 19.144 20.336 21.011 20.307 19.968 19.862 18.502 16.912 17.665 12.941 16.283 15.833 17.117 16.357 15.201 14.955 16.584 14.28 17.169 16.438 17.002 16.829 16.779 16.451 16.5 16.584 15.182 15.52 13.579 15.523 15.445 14.215 15.834 16.583 16.569 14.735 16.947 16.364 14.682 15.517 15.696 15.086 13.85 12.589 14.296 9.268 14.99 14.693 15.356 14.379 13.287 1
9.403 8.202 10.519 10.339 11.091 12.52 12.498 9.871 10.868 12.395 12.52 13.1 10.914 13.895 13.02 11.918 10.809 12.8 14.351 12.852 12.051 14.63 14.326 13.43 7.181 11.95 13.438 13.631 12.837 12.686 13.291 12.815 12.204 9.786 11.624 12.617 11.983 11.092 11.808 11.081 9.694 12.953 12.727 11.875 12.746 13.323 13.465 11.723 10.686 12.512 12.849 11.485 10.428 12.928 14.177 13.706 13.375 13.171 13.362 13.65 14.421 15.355 11.527 12.949 13.468 15.29 15.492 15.104 15.218 15.888 15.444 12.341 15.322 16.045 14.468 14.45 17.071 17.543 15.369 17.777 18.193 17.307 14.959 14.783 14.704 13.242 12.946 15.014 11.587 16.421 13.376 15.202 15.071 13.059 14.267 13.971 13.159 14.18 13.925 14.495 15.057 14.872 12.833 14.686 15.365 15.526 13.009 14.35 15.284 14.043 14.691 15.286 14.452 14.047 13.156 15.112 11.846 13.514 13.708 15.121 15.562 15.343 15.036 13.855 14.257 13.431 15.668 14.748 14.37 14.443 15.49 15.138 14.286 15.459 15.856 14.898 13.58 13.655 13.915 12.811 13.34 13.604 12.995 13.827 12.516 12.526 13.773 12.368 14.486 13.99 1
8.388 8.859 9.539 8.463 10.278 10.568 9.472 6.249 9.923 8.645 10.551 10.916 10.921 11.472 12.217 12.472 11.671 10.857 9.276 9.787 9.123 11.135 11.468 9.528 6.635 6.932 9.85 9.377 9.09 8.696 7.732 8.104 9.444 10.488 10.656 11.37 10.682 9.733 8.909 11.23 8.89 10.861 8.791 10.106 10.221 10.008 8.743 11.55 11.603 12.902 11.483 12.625 11.95 13.766 14.83 11.179 14.742 13.667 14.655 10.699 12.964 13.488 13.572 14.327 14.3 13.775 15.654 16.138 15.246 15.647 16.072 15.404 14.301 14.455 15.646 17.727 17.877 18.134 19.245 18.419 16.194 16.961 17.2 16.884 17.851 17.464 14.417 16.441 15.582 16.481 16.59 15.667 16.519 14.78 16.274 14.909 16.803 17.258 14.85 17.629 17.31 15.749 15.167 13.369 13.366 14.518 13.585 14.375 13.622 13.865 14.983 16.353 16.494 14.484 14.572 15.741 14.061 16.051 15.866 12.477 13.748 13.13 15.078 14.093 11.729 14.115 13.257 14.453 13.373 14.57 13.745 14.315 14.692 16.459 16.956 14.865 13.854 12.894 14.731 15.13 15.275 15.629 15.824 16.337 14.594 13.44 16.075 16.008 14.851 12.856 1
12.521 12.323 12.491 14.378 14.503 13.001 12.315 13.984 14.883 14.613 13.54 13.19 14.172 14.315 15.667 15.385 14.591 14.048 14.396 12.558 13.058 12.24 13.785 13.238 11.87 13.696 14.225 13.907 13.401 11.722 12.237 13.687 13.611 12.596 12.336 12.681 12.099 13.214 13.921 11.159 12.18 11.321 11.89 13.107 13.029 12.68 10.104 12.189 10.72 11.937 11.386 12.784 13.064 13.095 13.38 12.757 14.932 13.331 13.303 15.003 14.154 12.857 14.012 14.035 12.449 10.856 12.776 12.182 14.209 14.449 13.873 14.409 14.934 14.181 12.769 15.683 15.759 15.478 15.437 16.808 16.906 17.474 16.093 16.819 18.31 16.716 17.135 18.716 16.517 18.43 17.785 16.764 16.153 15.875 15.322 14.191 13.415 13.902 13.318 14.854 15.411 15.938 15.924 15.536 17.217 17.019 18.074 18.513 17.257 16.529 17.382 18.469 19.305 19.305 14.843 18.002 18.193 17.127 15.73 16.297 11.967 13.782 16.425 18.534 18.445 15.536 18.419 19.602 18.51 17.769 17.196 16.063 14.621 16.637 15.03 16.406 16.892 14.918 13.006 16.259 16.972 17.506 17.409 15.777 14.103 15.909 16.78 16.681 15.706 13.891 1
9.735 11.418 12.012 12.21 11.448 11.03 11.577 11.983 12.797 9.711 10.522 10.543 13.051 13.745 8.458 12.84 11.443 10.627 10.203 12.524 10.297 12.959 13.937 13.442 12.039 13.122 13.472 12.869 11.981 10.594 10.668 11.316 11.023 12.674 11.147 12.466 12.055 11.567 11.186 11.049 11.939 11.986 9.971 10.998 12.393 11.416 12.488 13.645 11.465 13.535 11.735 14.346 13.273 10.549 12.021 11.687 11.867 10.745 12.05 10.066 13.451 13.396 12.218 10.647 11.669 13.88 14.434 14.44 15.247 15.651 15.515 15.261 16.375 16.812 17.17 16.804 16.873 17.381 17.548 17.793 18.362 18.048 17.137 16.116 15.818 12.825 11.775 11.856 14.556 15.273 13.058 12.556 13.277 14.605 15.884 14.816 16.233 16.259 13.743 17.229 19.633 19.837 21.98 21.281 18.947 16.347 18.034 18.118 18.218 17.675 17.301 17.573 16.72 14.486 15.716 17.157 16.462 16.742 14.881 16.035 17.264 16.48 16.707 13.844 15.688 17.144 16.716 17.708 16.511 12.328 13.781 16.046 16.272 13.348 14.532 14.512 15.771 15.798 14.977 16.177 12.851 15.195 16.228 16.264 13.155 15.577 15.979 16.845 15.855 11.401 1
11.841 11.45 11.385 11.714 12.61 11.917 14.014 14.016 13.002 12.802 13.078 12.76 12.912 13.845 14.498 13.555 14.119 14.279 12.163 9.908 11.517 13.629 12.618 13.336 14.013 12.863 13.207 13.991 12.715 11.019 13.25 12.618 12.103 11.974 11.059 13.404 11.673 12.901 11.475 11.528 12.102 11.87 12.188 10.033 12.903 13.542 12.839 7.938 11.228 10.952 10.73 12.536 11.938 12.251 12.4 14.114 13.577 12.432 13.619 13.6 12.463 12.358 13.362 12.485 12.022 12.997 10.777 11.623 14.399 15.036 11.74 14.676 15.498 15.365 13.448 15.924 13.088 14.515 16.024 15.417 15.708 16.898 15.532 15.953 17.787 16.163 17.974 18.337 16.902 17.67 17.427 14.431 15.218 14.837 14.838 11.494 11.006 11.352 12.064 14.211 14.84 13.634 16.644 16.832 15.978 16.284 17.557 18.426 18.303 18.844 17.79 18.003 18.328 16.974 16.819 16.132 15.492 14.656 17.963 17.751 16.294 16.99 15.316 14.12 15.303 14.967 13.658 13.173 15.566 15.686 13.032 14.826 15.623 15.839 14.797 12.284 15.846 16.776 16.663 15.055 11.834 15.107 14.431 13.061 9.357 15.7 16.224 15.694 15.079 12.985 1
10.911 11.511 10.974 11.5 12.618 12.146 14.377 14.725 12.829 10.22 12.267 13.679 12.285 14.123 15.014 14.292 12.626 12.19 13.475 13.434 13.758 10.608 11.954 12.753 11.507 12.738 14.39 14.161 13.379 11.43 12.627 12.873 12.806 13.627 13.34 13.126 13.24 12.701 12.561 13.45 13.886 12.541 12.113 12.948 12.104 13.641 12.394 13.686 14.762 15.217 13.965 13.439 13.614 14.736 14.868 13.714 15.356 15.63 15.425 16.174 16.963 16.664 16.209 14.948 13.607 14.431 13.305 14.942 13.051 15.853 16.977 17.34 16.186 16.122 14.998 15.412 16.144 16.517 17.618 17.856 18.154 18.322 14.162 18.817 17.821 16.362 17.604 16.654 17.207 17.762 17.535 17.193 17.672 18.309 16.095 19.884 20.174 20.513 20.685 20.722 20.665 20.225 19.909 20.882 19.765 18.179 16.59 18.765 18.441 18.453 18.393 16.306 17.211 17.867 17.563 16.482 17.542 18.316 18.443 15.317 15.581 17.16 17.399 16.887 16.198 16.78 16.842 14.286 16.04 15.246 13.303 15.83 15.404 16.341 16.497 12.695 14.888 15.202 15.985 16.61 17.915 16.422 15.589 16.426 17.311 17.617 15.85 15.007 16.612 15.847 1
11.875 8.578 11.16 10.77 12.029 12.366 13.134 13.485 11.988 13.454 13.233 13.558 11.738 9.617 11.337 13.25 12.869 7.984 9.88 11.934 13.555 14.731 13.712 13.337 13.576 11.708 13.564 13.043 14.161 14.75 14.393 13.584 14.285 14.311 14.57 14.866 14.531 13.532 11.585 11.732 14.244 14.796 14.231 13.756 13.775 15.26 15.416 13.006 12.515 11.788 13.601 14.283 14.399 15.191 14.549 14.85 16.714 15.205 15.679 16.085 16.068 16.225 16.044 12.92 14.307 16.239 15.23 16.24 17.065 16.813 17.188 17.018 12.563 15.524 16.613 13.089 16.441 17.95 18.247 17.96 14.988 15.989 15.464 15.982 17.798 15.392 16.795 16.771 15.625 17.035 13.227 17.012 14.713 17.488 17.909 18.12 18.432 17.171 17.325 16 16.992 16.489 18.567 18.894 17.084 18.285 19.214 20.227 19.541 18.716 17.218 19.494 19.554 19.39 19.362 19.556 19.132 17.972 17.285 17.311 16.795 17.445 17.609 18.278 16.365 15.639 17.522 18.023 16.532 17.309 17.837 16.016 17.278 13.566 14.223 16.686 16.86 15.807 14.994 14.739 14.706 12.776 16.258 16.876 17.263 15.429 11.375 13.783 17.044 17.76 1
12.704 10.642 10.656 12.678 13.117 12.805 11.736 12.526 12.773 13.069 12.509 10.954 11.545 13.166 12.603 11.095 12.445 13.285 13.178 11.351 13.222 12.379 12.416 11.779 13.764 11.96 13.733 5.784 13.738 13.149 12.567 13.238 12.749 11.468 12.884 12.021 13.673 14.419 11.445 14.64 15.855 15.457 17.131 17.092 15.397 16.465 16.678 16.916 16.699 13.235 19.24 19.69 18.07 15.933 17.891 16.493 14.084 12.862 13.776 15.233 16.329 18.226 18.684 16.558 18.296 18.783 18.565 17.567 17.637 16.987 15.949 17.038 17.375 17.523 18.876 17.175 17.476 17.394 16.634 16.959 15.402 17.11 18.251 19.071 18.171 18.086 18.564 17.127 14.309 16.29 18.022 17.417 15.751 15.516 14.972 13.789 13.964 15.315 14.773 15.221 14.88 15.965 15.603 17.162 16.57 15.43 14.307 16.451 16.257 15.603 16.12 14.685 14.465 12.011 13.756 14.242 14.012 15.863 9.833 13.435 14.84 14.759 15.551 15.511 15.048 14.77 14.118 16.533 16.04 14.855 14.348 15.691 12.284 11.423 14.604 14.055 15.175 9.457 13.712 14.087 15.799 15.826 14.491 16.053 15.401 15.743 15.271 15.01 16.393 15.789 1
8.172 10.273 11.622 10.942 12.705 13.106 12.408 11.576 13.395 13.976 12.333 9.884 13.636 13.716 13.548 12.996 8.887 12.926 12.942 13.247 13.229 9.75 12.099 12.488 13.126 11.617 11.403 12.48 10.428 12.769 11.982 11.637 11.153 8.982 9.753 10.861 10.076 11.097 11.691 8.321 8.069 11.023 10.99 10.035 9.522 9.296 11.169 12.418 13.142 13.157 12.729 14.144 15.027 14.256 12.555 12.794 14.407 13.66 15.523 13.716 10.873 13.178 12.974 13.623 14.646 14.768 14.358 14.938 13.812 15.255 14.219 13.059 16.149 16.605 16.303 16.427 16.032 17.446 17.871 18.275 14.065 17.28 18.353 19.88 17.994 17.317 17.636 15.375 15.215 15.043 16.342 14.631 14.165 14.863 16.5 17.508 17.433 16.851 18.21 19.875 19.804 19.329 16.537 16.466 16.666 16.375 15.72 17.685 17.553 15.925 17.727 17.937 16.954 14.829 12.891 13.614 16.15 16.829 16.296 15.494 15.823 17.032 14.844 15.651 15.776 14.616 15.461 16.582 16.3 12.558 16.043 16.346 16.049 15.783 14.468 12.545 14.939 16.349 15.741 15.392 13.294 15.815 16.638 16.997 16.172 12.939 14.674 12.763 12.491 14.642 1
12.166 10.082 10.011 12.423 10.862 11.408 13.044 14.858 14.093 12.015 14.011 14.281 15.125 12.858 12.017 12.932 15.21 14.947 12.88 14.806 15.482 13.345 13.195 12.984 12.924 11.392 13.139 13.722 12.896 13.007 13.828 13.246 12.139 14.486 14.61 13.532 15.365 16.035 15.008 13.508 14.439 8.78 15.066 15.322 13.695 14.604 15.609 16.72 17.436 17.637 16.712 16.35 16.713 15.307 14.517 13.375 15.275 14.713 14.443 16.064 16.647 16.744 16.968 13.225 16.576 12.331 18.345 17.62 15.466 14.711 16.116 16.847 16.893 18.695 18.466 17.539 19.225 18.468 18.919 17.189 18.098 17.303 17.867 18.971 18.059 18.683 18.106 16.164 16.505 17.762 18.739 18.432 17.19 18.122 18.85 17.086 16.594 16.906 17.587 17.668 15.187 16.415 18.284 16.996 17.629 18.423 18.235 16.962 13.837 16.528 14.851 14.583 16.966 14.958 15.839 17.049 17.461 18.022 18.28 18.127 17.286 16.505 15.827 15.599 17.051 16.085 14.604 15.78 13.522 16.451 16.828 15.614 16.226 14.589 12.74 15.458 16.243 16.625 14.66 15.688 14.46 13.889 16.208 16.287 16.189 16.298 15.715 16.332 11.692 14.504 1
10.646 9.896 9.509 12.058 11.895 10.796 8.955 10.366 8.386 9.907 11.71 10.462 13.525 12.78 12.238 11.814 10.959 12.212 12.79 12.524 12.212 12.076 11.562 11.59 11.538 7.77 10.871 10.963 8.63 10.796 11.357 10.787 11.589 11.588 11.54 11.617 12.073 12.724 13.368 11.206 12.35 12.878 11.57 13.319 13.757 12.529 14.412 13.553 13.685 13.5 15.389 14.791 14.56 15.459 16.452 15.938 14.129 16.367 16.483 15.511 15.03 14.198 13.977 16.425 15.898 12.45 14.404 16.209 15.394 17.316 18.947 18.644 14.96 19.068 18.758 17.981 18.222 16.207 17.181 16.108 15.466 14.611 16.617 17.329 17.384 15.114 13.676 14.067 15.865 16.331 15.064 15.102 15.204 15.427 15.748 15.388 12.335 14.231 13.273 14.32 14.55 14.811 14.805 13.95 14.473 16.002 15.83 15.035 13.556 13.402 14.832 14.25 11.712 12.942 13.03 12.582 14.182 13.767 12.295 13.886 9.485 14.372 14.55 13.535 13.441 14.049 11.056 13.977 15.117 14.623 12.758 12.014 12.713 14.017 13.176 13.476 10.914 13.818 13.397 12.036 11.481 12.937 13.204 9.414 12.302 13.514 13.251 13.185 13.376 12.424 1
